VARIABLES: "X", "Y", "T" 
ZONE: I={nx}, J={ny}0.0 0.0 0.0
0.0 0.0375 0.0
0.0 0.075 0.0
0.0 0.11249999999999999 0.0
0.0 0.15 0.0
0.0 0.1875 0.0
0.0 0.22499999999999998 0.0
0.0 0.2625 0.0
0.0 0.3 0.0
0.0 0.33749999999999997 0.0
0.0 0.375 0.0
0.0 0.4125 0.0
0.0 0.44999999999999996 0.0
0.0 0.4875 0.0
0.0 0.525 0.0
0.0 0.5625 0.0
0.0 0.6 0.0
0.0 0.6375 0.0
0.0 0.6749999999999999 0.0
0.0 0.7125 0.0
0.0 0.75 0.0
0.0 0.7875 0.0
0.0 0.825 0.0
0.0 0.8624999999999999 0.0
0.0 0.8999999999999999 0.0
0.0 0.9375 0.0
0.0 0.975 0.0
0.0 1.0125 0.0
0.0 1.05 0.0
0.0 1.0875 0.0
0.0 1.125 0.0
0.0 1.1624999999999999 0.0
0.0 1.2 0.0
0.0 1.2375 0.0
0.0 1.275 0.0
0.0 1.3125 0.0
0.0 1.3499999999999999 0.0
0.0 1.3875 0.0
0.0 1.425 0.0
0.0 1.4625 0.0
0.0 1.5 100.0
0.025 0.0 0.0
0.025 0.0375 0.021255681085822552
0.025 0.075 0.0428068493481457
0.025 0.11249999999999999 0.06495316916517624
0.025 0.15 0.08800272701585844
0.025 0.1875 0.11227641393245683
0.025 0.22499999999999998 0.13811251987321757
0.025 0.2625 0.1658716216216372
0.025 0.3 0.1959418564609472
0.025 0.33749999999999997 0.22874468887718682
0.025 0.375 0.26474129840488503
0.025 0.4125 0.30443974551905933
0.025 0.44999999999999996 0.34840311230678134
0.025 0.4875 0.39725886989887027
0.025 0.525 0.45170980181489295
0.025 0.5625 0.5125469208343116
0.025 0.6 0.580664970723095
0.025 0.6375 0.6570813237201567
0.025 0.6749999999999999 0.7429594013133585
0.025 0.7125 0.8396382068481676
0.025 0.75 0.9486702373866133
0.025 0.7875 1.071871054436164
0.025 0.825 1.211385324383379
0.025 0.8624999999999999 1.369776494408843
0.025 0.8999999999999999 1.550150961678206
